央视频道,#genre#
CCTV4,http://61.134.238.252:5555/rtp/226.0.2.21:8080
CCTV4,http://223.13.196.104:4022/udp/239.1.1.10:8010
CCTV4,http://144.52.199.170:8888/udp/239.21.1.154:5002
CCTV4,http://144.52.199.170:8888/udp/239.21.1.4:5002
CCTV4,http://183.186.47.192:8086/rtp/226.0.2.156:9160
CCTV4,http://183.186.47.192:8086/rtp/226.0.2.21:8080
CCTV4,http://115.153.138.220:8888/udp/239.252.220.184:5140
CCTV4,http://171.116.181.119:8003/rtp/226.0.2.156:9160
CCTV4,http://171.116.181.119:8003/rtp/226.0.2.21:8080
CCTV4,http://118.112.90.2:8888/udp/239.93.1.105:5140
CCTV4,http://118.112.90.2:8888/udp/239.93.0.212:5140
CCTV4,http://171.217.146.226:8888/udp/239.93.1.105:5140
CCTV4,http://171.217.146.226:8888/udp/239.93.0.212:5140
CCTV4,http://60.223.72.132:8003/rtp/226.0.2.156:9160
CCTV4,http://60.223.72.132:8003/rtp/226.0.2.21:8080
CCTV4,http://60.223.72.201:8003/rtp/226.0.2.156:9160
CCTV4,http://60.223.72.201:8003/rtp/226.0.2.21:8080
CCTV4,http://211.90.92.238:4000/rtp/226.0.2.156:9160
CCTV4,http://211.90.92.238:4000/rtp/226.0.2.21:8080
CCTV4,http://110.185.39.49:8888/udp/239.93.1.105:5140
CCTV4,http://110.185.39.49:8888/udp/239.93.0.212:5140
CCTV4,http://144.255.15.132:5066/udp/239.21.1.154:5002
CCTV4,http://144.255.15.132:5066/udp/239.21.1.4:5002
CCTV4,http://220.176.159.183:8888/udp/239.252.220.184:5140
CCTV4,http://182.148.130.254:58888/udp/239.93.1.105:5140
CCTV4,http://182.148.130.254:58888/udp/239.93.0.212:5140
CCTV4,http://182.98.0.22:4022/udp/239.252.220.184:5140
CCTV4北美,http://144.52.199.170:8888/udp/239.21.2.29:5002
CCTV4北美,http://144.255.15.132:5066/udp/239.21.2.29:5002
CCTV4国际,http://106.46.113.15:8011/tsfile/live/0004_1.m3u8
CCTV4欧洲,http://144.52.199.170:8888/udp/239.21.2.28:5002
CCTV4欧洲,http://115.153.138.220:8888/udp/239.252.219.192:5140
CCTV4欧洲,http://144.255.15.132:5066/udp/239.21.2.28:5002
CCTV4欧洲,http://220.176.159.183:8888/udp/239.252.219.192:5140
CCTV4欧洲,http://182.98.0.22:4022/udp/239.252.219.192:5140
CCTV4美洲,http://115.153.138.220:8888/udp/239.252.219.193:5140
CCTV4美洲,http://220.176.159.183:8888/udp/239.252.219.193:5140
CCTV4美洲,http://182.98.0.22:4022/udp/239.252.219.193:5140
CCTV5,http://222.70.229.193:8888/udp/239.45.1.69:5140
CCTV5,http://180.158.49.94:85/udp/239.45.1.69:5140
CCTV5,http://61.134.238.252:5555/rtp/226.0.2.209:9584
CCTV5,http://61.134.238.252:5555/rtp/226.0.2.22:8088
CCTV5,http://106.46.113.15:8011/tsfile/live/0005_1.m3u8
CCTV5,http://223.13.196.104:4022/udp/239.1.1.11:8011
CCTV5,http://144.52.199.170:8888/udp/239.21.2.46:5002
CCTV5,http://144.52.199.170:8888/udp/239.21.1.5:5002
CCTV5,http://183.186.47.192:8086/rtp/226.0.2.209:9584
CCTV5,http://183.186.47.192:8086/rtp/226.0.2.22:8088
CCTV5,http://115.153.138.220:8888/udp/239.252.219.198:5140
CCTV5,http://115.153.138.220:8888/udp/239.252.219.236:5140
CCTV5,http://171.116.181.119:8003/rtp/226.0.2.209:9584
CCTV5,http://171.116.181.119:8003/rtp/226.0.2.22:8088
CCTV5,http://118.112.90.2:8888/udp/239.93.42.37:5140
CCTV5,http://118.112.90.2:8888/udp/239.93.0.158:5140
CCTV5,http://171.217.146.226:8888/udp/239.93.42.37:5140
CCTV5,http://171.217.146.226:8888/udp/239.93.0.158:5140
CCTV5,http://60.223.72.132:8003/rtp/226.0.2.209:9584
CCTV5,http://60.223.72.132:8003/rtp/226.0.2.22:8088
CCTV5,http://60.223.72.201:8003/rtp/226.0.2.209:9584
CCTV5,http://60.223.72.201:8003/rtp/226.0.2.22:8088
CCTV5,http://211.90.92.238:4000/rtp/226.0.2.209:9584
CCTV5,http://211.90.92.238:4000/rtp/226.0.2.22:8088
CCTV5,http://110.185.39.49:8888/udp/239.93.42.37:5140
CCTV5,http://110.185.39.49:8888/udp/239.93.0.158:5140
CCTV5,http://144.255.15.132:5066/udp/239.21.2.46:5002
CCTV5,http://144.255.15.132:5066/udp/239.21.1.5:5002
CCTV5,http://220.176.159.183:8888/udp/239.252.219.198:5140
CCTV5,http://220.176.159.183:8888/udp/239.252.219.236:5140
CCTV5,http://182.148.130.254:58888/udp/239.93.42.37:5140
CCTV5,http://182.148.130.254:58888/udp/239.93.0.158:5140
CCTV5,http://182.98.0.22:4022/udp/239.252.219.198:5140
CCTV5,http://182.98.0.22:4022/udp/239.252.219.236:5140
CCTV5+,http://61.134.238.252:5555/rtp/226.0.2.168:9256
CCTV5+,http://106.46.113.15:8011/tsfile/live/0016_1.m3u8
CCTV5+,http://223.13.196.104:4022/udp/239.1.1.12:8012
CCTV5+,http://144.52.199.170:8888/udp/239.21.1.142:5002
CCTV5+,http://144.52.199.170:8888/udp/239.21.1.190:5002
CCTV5+,http://183.186.47.192:8086/rtp/226.0.2.168:9256
